"","SampleID","Root","Mean_Relabun","SEM"
"6723","ASV_4528_Unidentified Gammaproteobacteria","Disrupted",0,0
"6724","ASV_4528_Unidentified Gammaproteobacteria","Intact",0.00470917011111111,0.00470917011111111
"6725","ASV_452_UBA1844","Disrupted",0.0475889844705882,0.00503608121207043
"6726","ASV_452_UBA1844","Intact",0.0785832449444444,0.0109334355522348
"6727","ASV_4531_Unidentified Spirochaetia","Disrupted",0,0
"6728","ASV_4531_Unidentified Spirochaetia","Intact",0,0
"6729","ASV_4533_Mesobacillus","Disrupted",0.00128708029411765,0.00128708029411765
"6730","ASV_4533_Mesobacillus","Intact",0.000816494722222222,0.000816494722222222
"6731","ASV_4534_Unidentified Bacteria","Disrupted",0.001269624,0.000869573442750491
"6732","ASV_4534_Unidentified Bacteria","Intact",0.00202153883333333,0.00111333593678899
"6733","ASV_4535_HGW-1","Disrupted",0.000730288,0.000540582758374592
"6734","ASV_4535_HGW-1","Intact",0.00407391483333333,0.0019269792248337
"6735","ASV_4536_Unidentified Burkholderiaceae","Disrupted",0.00237697141176471,0.00116613687642514
"6736","ASV_4536_Unidentified Burkholderiaceae","Intact",0.00128146561111111,0.000926500469210393
"6737","ASV_4537_GCA-2746365","Disrupted",0.00321187464705882,0.00151609683195543
"6738","ASV_4537_GCA-2746365","Intact",0.000853489222222222,0.000486575576084266
"6739","ASV_4538_Desulfopila","Disrupted",0.00328863929411765,0.00228193928191595
"6740","ASV_4538_Desulfopila","Intact",0,0
"6741","ASV_4539_Unidentified Desulfobacterales","Disrupted",0.00363764270588235,0.00198081891597987
"6742","ASV_4539_Unidentified Desulfobacterales","Intact",0,0
"6743","ASV_453_Unidentified Gammaproteobacteria","Disrupted",0.0157529778235294,0.00930099739345143
"6744","ASV_453_Unidentified Gammaproteobacteria","Intact",0.00747397088888889,0.0054499950830457
"6745","ASV_4540_Unidentified Gammaproteobacteria","Disrupted",0.00324792452941177,0.00209231079500293
"6746","ASV_4540_Unidentified Gammaproteobacteria","Intact",0,0
"6747","ASV_4541_GCA-2746365","Disrupted",0.00222201341176471,0.00139214929574876
"6748","ASV_4541_GCA-2746365","Intact",0.00129948438888889,0.00129948438888889
"6749","ASV_4542_DSWT01","Disrupted",0.00339671388235294,0.00139269754470246
"6750","ASV_4542_DSWT01","Intact",0,0
"6751","ASV_4543_Unidentified ","Disrupted",0.00322343735294118,0.00233661569748267
"6752","ASV_4543_Unidentified ","Intact",0.000303399888888889,0.000303399888888889
"6753","ASV_4544_Unidentified Peptostreptococcales","Disrupted",0.00442542835294118,0.00409248571696528
"6754","ASV_4544_Unidentified Peptostreptococcales","Intact",0,0
"6755","ASV_4545_Fusibacter_B","Disrupted",0.00126500876470588,0.000896775848833277
"6756","ASV_4545_Fusibacter_B","Intact",0.00713831461111111,0.00559083426739006
"6757","ASV_4546_Unidentified Saprospiraceae","Disrupted",0.00283522147058824,0.00283522147058824
"6758","ASV_4546_Unidentified Saprospiraceae","Intact",0.00205343527777778,0.000970441178143677
"6759","ASV_4547_Unidentified UBA9160","Disrupted",0,0
"6760","ASV_4547_Unidentified UBA9160","Intact",0.00333739888888889,0.00333739888888889
"6761","ASV_4548_Unidentified Desulfobacterales","Disrupted",0.000865140941176471,0.00086514094117647
"6762","ASV_4548_Unidentified Desulfobacterales","Intact",0.00197411394444444,0.00108847759087428
"6763","ASV_4549_Unidentified Bacteroidales","Disrupted",0.00369309458823529,0.00187929327879185
"6764","ASV_4549_Unidentified Bacteroidales","Intact",0.000561209722222222,0.000561209722222222
"6765","ASV_454_VYCW01","Disrupted",0.0126131831176471,0.00605144438961299
"6766","ASV_454_VYCW01","Intact",0.00818584888888889,0.00648913364220699
"6767","ASV_4550_Unidentified Flavobacteriales","Disrupted",0,0
"6768","ASV_4550_Unidentified Flavobacteriales","Intact",0.00334586511111111,0.00334586511111111
"6769","ASV_4551_SMWR01","Disrupted",0.000672489235294118,0.000672489235294118
"6770","ASV_4551_SMWR01","Intact",0.00292765161111111,0.00226258124462955
"6771","ASV_4552_Desulfobacter","Disrupted",0.00384641205882353,0.00384641205882353
"6772","ASV_4552_Desulfobacter","Intact",0,0
"6773","ASV_4553_Unidentified Saccharimonadales","Disrupted",0.00387332105882353,0.00171497044075627
"6774","ASV_4553_Unidentified Saccharimonadales","Intact",0.000866322888888889,0.000866322888888889
"6775","ASV_4554_Unidentified Desulfobacterales","Disrupted",0.00590543782352941,0.00590543782352941
"6776","ASV_4554_Unidentified Desulfobacterales","Intact",0,0
"6777","ASV_4555_Unidentified Desulfobacterota","Disrupted",0.00326814811764706,0.0022377398914865
"6778","ASV_4555_Unidentified Desulfobacterota","Intact",0,0
"6779","ASV_4556_Unidentified Bacteroidales","Disrupted",0.00130014582352941,0.00130014582352941
"6780","ASV_4556_Unidentified Bacteroidales","Intact",0.00160358511111111,0.00160358511111111
"6781","ASV_4557_Unidentified Chromatiaceae","Disrupted",0.000727159352941177,0.00053248184229265
"6782","ASV_4557_Unidentified Chromatiaceae","Intact",0.000519793722222222,0.000519793722222222
"6783","ASV_4558_Unidentified Spirochaetia","Disrupted",0.003476439,0.0021650986249766
"6784","ASV_4558_Unidentified Spirochaetia","Intact",0.000563421777777778,0.000563421777777778
"6785","ASV_4559_Berkiella","Disrupted",0.001999879,0.00110422799190093
"6786","ASV_4559_Berkiella","Intact",0.00147600855555556,0.00147600855555556
"6787","ASV_455_Unidentified Prolixibacteraceae","Disrupted",0.0788352597058824,0.00682113475864831
"6788","ASV_455_Unidentified Prolixibacteraceae","Intact",0.0491301975,0.00851294915880989
"6789","ASV_4560_Unidentified Rhizobiaceae","Disrupted",0,0
"6790","ASV_4560_Unidentified Rhizobiaceae","Intact",0.0042936715,0.0042936715
"6791","ASV_4561_Unidentified Bacteria","Disrupted",0.00287250617647059,0.00199943514444899
"6792","ASV_4561_Unidentified Bacteria","Intact",0.0013659865,0.00112111677066607
"6793","ASV_4562_Halioglobus","Disrupted",0,0
"6794","ASV_4562_Halioglobus","Intact",0.00943388133333333,0.00943388133333333
"6795","ASV_4563_Maribacillus","Disrupted",0.00174806817647059,0.00131744353529486
"6796","ASV_4563_Maribacillus","Intact",0.00447899422222222,0.00400260340531255
"6797","ASV_4564_Fusibacter_B","Disrupted",0,0
"6798","ASV_4564_Fusibacter_B","Intact",0,0
"6799","ASV_4567_Unidentified Ga0077560","Disrupted",0.00807507123529412,0.00807507123529412
"6800","ASV_4567_Unidentified Ga0077560","Intact",0.00257509866666667,0.00257509866666667
"6801","ASV_4568_Fusibacter_B","Disrupted",0.00323158588235294,0.00176306968199465
"6802","ASV_4568_Fusibacter_B","Intact",0.000923746222222222,0.000678270342621643
"6803","ASV_4569_Unidentified Sedimenticolaceae","Disrupted",0.00344453982352941,0.00189858293883671
"6804","ASV_4569_Unidentified Sedimenticolaceae","Intact",0.00108505927777778,0.000745079477757172
"6805","ASV_456_BMS3Bbin01","Disrupted",0.00114499258823529,0.000787779940497826
"6806","ASV_456_BMS3Bbin01","Intact",0.00617763855555556,0.00280713088591992
"6807","ASV_4570_UBA4055","Disrupted",0.00247285323529412,0.00157493222902463
"6808","ASV_4570_UBA4055","Intact",0.00125257844444444,0.000753438387106134
"6809","ASV_4571_Haliangium","Disrupted",0.00325322629411765,0.00227760648706655
"6810","ASV_4571_Haliangium","Intact",0,0
"6811","ASV_4572_Vallitalea","Disrupted",0.00199600394117647,0.00137102029937051
"6812","ASV_4572_Vallitalea","Intact",0.00182039938888889,0.00182039938888889
"6813","ASV_4573_Sediminispirochaeta","Disrupted",0.00371023788235294,0.00206488540370753
"6814","ASV_4573_Sediminispirochaeta","Intact",0.000101133277777778,0.000101133277777778
"6815","ASV_4574_JAADFK01","Disrupted",0.00070527905882353,0.00070527905882353
"6816","ASV_4574_JAADFK01","Intact",0.00203951644444444,0.00139915045767436
"6817","ASV_4575_CCP5","Disrupted",0.000596774588235294,0.000596774588235294
"6818","ASV_4575_CCP5","Intact",0.00306821022222222,0.00168132392403606
"6819","ASV_4576_JAAZBV01","Disrupted",0.00235465182352941,0.00194242311912483
"6820","ASV_4576_JAAZBV01","Intact",0.00192947738888889,0.00116669137400705
"6821","ASV_4577_Unidentified Bacteria","Disrupted",0.00362827070588235,0.00254392815655349
"6822","ASV_4577_Unidentified Bacteria","Intact",0.00179051705555556,0.00102070293707537
"6823","ASV_4578_Unidentified Bacteroidales","Disrupted",0.00399478805882353,0.0023179509866728
"6824","ASV_4578_Unidentified Bacteroidales","Intact",0,0
"6825","ASV_4579_GWC2-73-18","Disrupted",0.00128708029411765,0.00128708029411765
"6826","ASV_4579_GWC2-73-18","Intact",0.00210616383333333,0.00122787030456911
"6827","ASV_457_Marinibacterium","Disrupted",0.0622663714117647,0.00616761046731249
"6828","ASV_457_Marinibacterium","Intact",0.0532023614444444,0.0115784204489196
"6829","ASV_4580_UBA1844","Disrupted",0.00248331770588235,0.00145667346471048
"6830","ASV_4580_UBA1844","Intact",0.00198691111111111,0.00140015143497633
"6831","ASV_4581_Methyloceanibacter","Disrupted",0.00337690682352941,0.00217111386326808
"6832","ASV_4581_Methyloceanibacter","Intact",0.000689904611111111,0.000689904611111111
"6833","ASV_4582_Sulfurimonas","Disrupted",0.001460452,0.001460452
"6834","ASV_4582_Sulfurimonas","Intact",0.00194337077777778,0.00134314695284163
"6835","ASV_4583_SZUA-582","Disrupted",0.00433974982352941,0.00199030774347631
"6836","ASV_4583_SZUA-582","Intact",0.000542067944444444,0.000542067944444445
"6837","ASV_4584_Unidentified Gammaproteobacteria","Disrupted",0.000940713058823529,0.000510338417033373
"6838","ASV_4584_Unidentified Gammaproteobacteria","Intact",0.00188298355555556,0.00114682494652648
"6839","ASV_4585_Desulfosarcina","Disrupted",0.00177662982352941,0.00177662982352941
"6840","ASV_4585_Desulfosarcina","Intact",0.00224817188888889,0.00155564671945795
"6841","ASV_4586_Unidentified Rhodobacteraceae","Disrupted",0,0
"6842","ASV_4586_Unidentified Rhodobacteraceae","Intact",0.00329517016666667,0.00329517016666667
"6843","ASV_4587_Unidentified Bacteria","Disrupted",0.00079560194117647,0.000795601941176471
"6844","ASV_4587_Unidentified Bacteria","Intact",0.00281684327777778,0.00200498949892226
"6845","ASV_4588_Unidentified Bacteria","Disrupted",0.000674833294117647,0.000674833294117647
"6846","ASV_4588_Unidentified Bacteria","Intact",0.00121799288888889,0.00074777592760509
"6847","ASV_4589_Unidentified Gammaproteobacteria","Disrupted",0.00317680205882353,0.00224343686906315
"6848","ASV_4589_Unidentified Gammaproteobacteria","Intact",0.00128643838888889,0.00128643838888889
"6849","ASV_458_Unidentified Acidimicrobiales","Disrupted",0.0675534265882353,0.00743032633892087
"6850","ASV_458_Unidentified Acidimicrobiales","Intact",0.0485680160555556,0.0119585626564955
"6851","ASV_4590_Unidentified Gammaproteobacteria","Disrupted",0.00291412,0.00291412
"6852","ASV_4590_Unidentified Gammaproteobacteria","Intact",0,0
"6853","ASV_4591_Oceanispirochaeta","Disrupted",0,0
"6854","ASV_4591_Oceanispirochaeta","Intact",0.00456859783333333,0.00456859783333333
"6855","ASV_4593_JABDMD01","Disrupted",0.00132333917647059,0.00132333917647059
"6856","ASV_4593_JABDMD01","Intact",0.00177694566666667,0.00177694566666667
"6857","ASV_4596_Unidentified Brocadiae","Disrupted",0.001669088,0.001669088
"6858","ASV_4596_Unidentified Brocadiae","Intact",0.00214316588888889,0.00149453047047445
"6859","ASV_4597_Unidentified Flavobacteriales","Disrupted",0.00177206041176471,0.00141539303021528
"6860","ASV_4597_Unidentified Flavobacteriales","Intact",0.00197850266666667,0.00136203714239072
"6861","ASV_4598_Unidentified Lachnospiraceae","Disrupted",0.00437796617647059,0.0031785646458286
"6862","ASV_4598_Unidentified Lachnospiraceae","Intact",0.00116673005555556,0.000800803473449282
"6863","ASV_4599_Gilvibacter","Disrupted",0.00235058405882353,0.00161280228542508
"6864","ASV_4599_Gilvibacter","Intact",0.001577909,0.00118577829816164
"6865","ASV_459_Unidentified Rhodobacteraceae","Disrupted",0.0616592602352941,0.0123253606062791
"6866","ASV_459_Unidentified Rhodobacteraceae","Intact",0.0490593324444444,0.0151860433988254
"6867","ASV_45_Unidentified Peptostreptococcales","Disrupted",0.0302859717647059,0.0138078018615996
"6868","ASV_45_Unidentified Peptostreptococcales","Intact",0.0200951876111111,0.0111960758274628
"6869","ASV_4600_Unidentified Bacteria","Disrupted",0.00209020147058824,0.00144733207913629
"6870","ASV_4600_Unidentified Bacteria","Intact",0,0
"6871","ASV_4601_Unidentified Bacteroidales","Disrupted",0.00169157517647059,0.00120951938430386
"6872","ASV_4601_Unidentified Bacteroidales","Intact",0.00121285205555556,0.00121285205555556
"6873","ASV_4602_WRIO01","Disrupted",0.00375317588235294,0.00181119330990019
"6874","ASV_4602_WRIO01","Intact",0.000835176888888889,0.000573193972930481
"6875","ASV_4603_JAADHO01","Disrupted",0.00233158470588235,0.00122469609605765
"6876","ASV_4603_JAADHO01","Intact",0.00187248061111111,0.00100783034418306
"6877","ASV_4604_Unidentified Alphaproteobacteria","Disrupted",0.001958146,0.0010892705494751
"6878","ASV_4604_Unidentified Alphaproteobacteria","Intact",0.00156624038888889,0.000855183335376744
"6879","ASV_4605_SCSIO-58843","Disrupted",0.000866308823529412,0.00048043530992317
"6880","ASV_4605_SCSIO-58843","Intact",0.00387835072222222,0.00172846963133286
"6881","ASV_4606_Ilumatobacter","Disrupted",0.00422130847058824,0.00282100858494701
"6882","ASV_4606_Ilumatobacter","Intact",0,0
"6883","ASV_4607_Roseibacillus_B","Disrupted",0.00124482911764706,0.000858472569051576
"6884","ASV_4607_Roseibacillus_B","Intact",0.00125962855555556,0.000878633007356233
"6885","ASV_4608_Unidentified UBA2214","Disrupted",0.000394132764705882,0.000394132764705883
"6886","ASV_4608_Unidentified UBA2214","Intact",0.00204557294444444,0.00102960883325521
"6887","ASV_4609_Thiodiazotropha","Disrupted",0.00190854547058824,0.000662684384489423
"6888","ASV_4609_Thiodiazotropha","Intact",0.00224596577777778,0.00107295225338195
"6889","ASV_4610_Unidentified RBG-16-71-46","Disrupted",0.00216006458823529,0.00148469930372366
"6890","ASV_4610_Unidentified RBG-16-71-46","Intact",0.000955884166666667,0.000757962094381432
"6891","ASV_4611_Unidentified Rhizobiales","Disrupted",0.00252233135294118,0.00185739313755226
"6892","ASV_4611_Unidentified Rhizobiales","Intact",0.00209929405555556,0.00144326836263502
"6893","ASV_4612_Desulfotignum","Disrupted",0.00292506576470588,0.00125053187790495
"6894","ASV_4612_Desulfotignum","Intact",0.00103148005555556,0.000866672329831386
"6895","ASV_4613_Desulfosarcina","Disrupted",0.00102960247058824,0.00102960247058823
"6896","ASV_4613_Desulfosarcina","Intact",0.00206971388888889,0.00206971388888889
"6897","ASV_4614_Unidentified UBA9160","Disrupted",0.000823128823529412,0.000823128823529412
"6898","ASV_4614_Unidentified UBA9160","Intact",0.00344049455555556,0.0017255336488346
"6899","ASV_4615_Unidentified Gammaproteobacteria","Disrupted",0.00077112205882353,0.000538207042100562
"6900","ASV_4615_Unidentified Gammaproteobacteria","Intact",0.00156815305555556,0.00107576305478609
"6901","ASV_4616_S5133MH16","Disrupted",0.00328234452941176,0.0025440620141488
"6902","ASV_4616_S5133MH16","Intact",0.00132384566666667,0.000919393255143496
"6903","ASV_4617_Unidentified 4572-78","Disrupted",0.00270171482352941,0.00185135938407008
"6904","ASV_4617_Unidentified 4572-78","Intact",0.00123605694444444,0.00123605694444444
"6905","ASV_4618_Unidentified UBA2214","Disrupted",0.00297917229411765,0.00216271169582466
"6906","ASV_4618_Unidentified UBA2214","Intact",0.00124761994444444,0.00124761994444444
"6907","ASV_4619_Unidentified Bacteria","Disrupted",0.00195817341176471,0.00195817341176471
"6908","ASV_4619_Unidentified Bacteria","Intact",0.0034549475,0.0034549475
"6909","ASV_461_Thiodiazotropha","Disrupted",0.0140423435882353,0.0099259656277525
"6910","ASV_461_Thiodiazotropha","Intact",0.00311639677777778,0.00220224293648925
"6911","ASV_4620_Unidentified Bacteria","Disrupted",0.00299520717647059,0.00299520717647059
"6912","ASV_4620_Unidentified Bacteria","Intact",0,0
"6913","ASV_4621_Desulforhopalus","Disrupted",0.00322815635294118,0.00223149300579456
"6914","ASV_4621_Desulforhopalus","Intact",0,0
"6915","ASV_4622_Unidentified Bacteria","Disrupted",0.00169728470588235,0.000930150507891472
"6916","ASV_4622_Unidentified Bacteria","Intact",0.00221279088888889,0.0016104374051825
"6917","ASV_4623_Vallitalea","Disrupted",0,0
"6918","ASV_4623_Vallitalea","Intact",0.00614212888888889,0.00614212888888889
"6919","ASV_4624_Malonomonas","Disrupted",0,0
"6920","ASV_4624_Malonomonas","Intact",0.00914800616666667,0.00914800616666667
"6921","ASV_4625_Maridesulfovibrio","Disrupted",0,0
"6922","ASV_4625_Maridesulfovibrio","Intact",0.00277376883333333,0.00277376883333333
"6923","ASV_4626_Marispirochaeta","Disrupted",0.00136663829411765,0.00136663829411765
"6924","ASV_4626_Marispirochaeta","Intact",0,0
"6925","ASV_4627_Desulfosarcina","Disrupted",0,0
"6926","ASV_4627_Desulfosarcina","Intact",0,0
"6927","ASV_4628_Sulfurimonas","Disrupted",0,0
"6928","ASV_4628_Sulfurimonas","Intact",0,0
"6929","ASV_4629_Unidentified EnvOPS12","Disrupted",0,0
"6930","ASV_4629_Unidentified EnvOPS12","Intact",0,0
"6931","ASV_462_Unidentified Sulfurimonadaceae","Disrupted",0.0784689812352941,0.0395420988930143
"6932","ASV_462_Unidentified Sulfurimonadaceae","Intact",0.0307089101666667,0.0170617926379059
"6933","ASV_4636_Unidentified Desulfobacterales","Disrupted",0,0
"6934","ASV_4636_Unidentified Desulfobacterales","Intact",0.00377389077777778,0.00302065139180675
"6935","ASV_4637_Thiodiazotropha","Disrupted",0.000551391352941176,0.000551391352941177
"6936","ASV_4637_Thiodiazotropha","Intact",0.00238667683333333,0.00238667683333333
"6937","ASV_4638_Exilibacterium","Disrupted",0.000896652294117647,0.000896652294117647
"6938","ASV_4638_Exilibacterium","Intact",0.00274118344444444,0.00190273489002009
"6939","ASV_4639_Saccharicrinis","Disrupted",0.00273405352941177,0.00238072932764758
"6940","ASV_4639_Saccharicrinis","Intact",0.00211696972222222,0.00128991137669586
"6941","ASV_463_Vibrio","Disrupted",0.0590664501176471,0.0120062027697626
"6942","ASV_463_Vibrio","Intact",0.0697956981111111,0.0180698726348494
"6943","ASV_4640_Unidentified Cyclobacteriaceae","Disrupted",0.00253020770588235,0.0014446684052817
"6944","ASV_4640_Unidentified Cyclobacteriaceae","Intact",0.0008925195,0.00061770097210258
"6945","ASV_4641_Unidentified RBG-16-71-46","Disrupted",0.00275530541176471,0.00105312624456625
"6946","ASV_4641_Unidentified RBG-16-71-46","Intact",0.00104129983333333,0.000596065489195687
"6947","ASV_4642_S5133MH16","Disrupted",0.00124780141176471,0.00124780141176471
"6948","ASV_4642_S5133MH16","Intact",0,0
"6949","ASV_4643_Unidentified VadinHA17","Disrupted",0.00418591858823529,0.00235537821404709
"6950","ASV_4643_Unidentified VadinHA17","Intact",0,0
"6951","ASV_4644_GCA-2748055","Disrupted",0.00247275635294118,0.00090158959850362
"6952","ASV_4644_GCA-2748055","Intact",0.00119685888888889,0.000823331415302115
"6953","ASV_4645_Unidentified Bacteria","Disrupted",0.00338904894117647,0.00203879594923829
"6954","ASV_4645_Unidentified Bacteria","Intact",0,0
"6955","ASV_4646_Unidentified Marinisomatales","Disrupted",0.00292123935294118,0.00119882483680254
"6956","ASV_4646_Unidentified Marinisomatales","Intact",0.00162486544444444,0.000918623266978271
"6957","ASV_4647_GCA-2748055","Disrupted",0.00407267635294118,0.00223543528543026
"6958","ASV_4647_GCA-2748055","Intact",0,0
"6959","ASV_4648_UBA9659","Disrupted",0.00307642176470588,0.00225275768550593
"6960","ASV_4648_UBA9659","Intact",0.00407616311111111,0.00407616311111111
"6961","ASV_4649_JAADHO01","Disrupted",0.00189789188235294,0.00102809587436781
"6962","ASV_4649_JAADHO01","Intact",0.0019378225,0.0011707910436376
"6963","ASV_464_Sulfurovum","Disrupted",0.00573691347058824,0.00395951961631291
"6964","ASV_464_Sulfurovum","Intact",0.00333719061111111,0.00333719061111111
"6965","ASV_4650_Desulfamplus","Disrupted",0.00111403729411765,0.000535169010243828
"6966","ASV_4650_Desulfamplus","Intact",0.00540066683333333,0.00378955231864314
"6967","ASV_4651_Parasphingorhabdus","Disrupted",0,0
"6968","ASV_4651_Parasphingorhabdus","Intact",0.00315350527777778,0.00222070740328205
"6969","ASV_4652_SZUA-442","Disrupted",0,0
"6970","ASV_4652_SZUA-442","Intact",0.00263159161111111,0.0018681190714712
"6971","ASV_4653_Fusibacter_A","Disrupted",0.00121680294117647,0.00121680294117647
"6972","ASV_4653_Fusibacter_A","Intact",0.00172236038888889,0.00119531675044667
"6973","ASV_4654_PWKZ01","Disrupted",0.000954007294117647,0.000954007294117647
"6974","ASV_4654_PWKZ01","Intact",0.00182039938888889,0.00182039938888889
"6975","ASV_4655_UBA1844","Disrupted",0.000661669588235294,0.000661669588235294
"6976","ASV_4655_UBA1844","Intact",0.00352279972222222,0.00245444545997965
"6977","ASV_4656_Unidentified Saccharimonadaceae","Disrupted",0.00176300088235294,0.00121192169546237
"6978","ASV_4656_Unidentified Saccharimonadaceae","Intact",0.00141586622222222,0.00141586622222222
"6979","ASV_4657_Winogradskyella","Disrupted",0.000468001117647059,0.000468001117647059
"6980","ASV_4657_Winogradskyella","Intact",0.00121359961111111,0.00121359961111111
"6981","ASV_4658_WC007","Disrupted",0.00179191135294118,0.00107597616496339
"6982","ASV_4658_WC007","Intact",0.00174550488888889,0.00100948327901496
"6983","ASV_4659_S5133MH16","Disrupted",0.00348492770588235,0.00348492770588235
"6984","ASV_4659_S5133MH16","Intact",0.000606799777777778,0.000606799777777778
"6985","ASV_465_Unidentified Gammaproteobacteria","Disrupted",0.0647229330588235,0.0117002381248981
"6986","ASV_465_Unidentified Gammaproteobacteria","Intact",0.0535175097777778,0.0149883280298144
"6987","ASV_4660_UBA1844","Disrupted",0.00110278264705882,0.00110278264705882
"6988","ASV_4660_UBA1844","Intact",0.00354731227777778,0.00301001923119889
"6989","ASV_4661_Desulfotignum","Disrupted",0.00149309064705882,0.000917932861405704
"6990","ASV_4661_Desulfotignum","Intact",0.00124185411111111,0.00104733750684058
"6991","ASV_4662_Fulvivirga","Disrupted",0,0
"6992","ASV_4662_Fulvivirga","Intact",0.00355204461111111,0.00191663719966011
"6993","ASV_4663_Unidentified Spirochaetia","Disrupted",0.00231054958823529,0.00168252558516859
"6994","ASV_4663_Unidentified Spirochaetia","Intact",0.00147015283333333,0.00147015283333333
"6995","ASV_4664_UBA2270","Disrupted",0.00389745370588235,0.00160680303232082
"6996","ASV_4664_UBA2270","Intact",0.00164173816666667,0.000922912783801827
"6997","ASV_4665_Unidentified Spirochaetia","Disrupted",0.0028593185882353,0.00198294092982181
"6998","ASV_4665_Unidentified Spirochaetia","Intact",0.00585948444444444,0.00585948444444445
"6999","ASV_4666_Unidentified Bacteria","Disrupted",0,0
"7000","ASV_4666_Unidentified Bacteria","Intact",0.00537720633333333,0.00429929498524941
"7001","ASV_4667_Thiodiazotropha","Disrupted",0.00344288658823529,0.00235801694481556
"7002","ASV_4667_Thiodiazotropha","Intact",0.000671795333333333,0.000671795333333333
"7003","ASV_4668_Unidentified Bacteria","Disrupted",0.00290713182352941,0.00178885879904583
"7004","ASV_4668_Unidentified Bacteria","Intact",0.000346721111111111,0.000346721111111111
"7005","ASV_4669_UBA1844","Disrupted",0.00254589082352941,0.00152283968336186
"7006","ASV_4669_UBA1844","Intact",0.00168215738888889,0.00135982799464011
"7007","ASV_466_Thiodiazotropha","Disrupted",0.0724502377058824,0.00950212104870616
"7008","ASV_466_Thiodiazotropha","Intact",0.0564997761666667,0.0132057976720536
"7009","ASV_4670_JAAZBV01","Disrupted",0.00241815258823529,0.00241815258823529
"7010","ASV_4670_JAAZBV01","Intact",0.000866802777777778,0.000866802777777778
"7011","ASV_4677_Unidentified Bacteria","Disrupted",0.000834544,0.000834544
"7012","ASV_4677_Unidentified Bacteria","Intact",0.000942109277777778,0.000942109277777779
"7013","ASV_4678_Thiodiazotropha","Disrupted",0.00241119688235294,0.00110808887980687
"7014","ASV_4678_Thiodiazotropha","Intact",0.00135856266666667,0.000953116580158359
"7015","ASV_4679_Unidentified Acidobacteriota","Disrupted",0.001992627,0.00147680806461917
"7016","ASV_4679_Unidentified Acidobacteriota","Intact",0.00222221711111111,0.0015835680913648
"7017","ASV_467_Desulforhopalus","Disrupted",0.0589100752941176,0.00790123534392734
"7018","ASV_467_Desulforhopalus","Intact",0.0585494318888889,0.0114296511910259
"7019","ASV_4680_Desulfopila","Disrupted",0.00117158929411765,0.000814633207574914
"7020","ASV_4680_Desulfopila","Intact",0.00175968511111111,0.000987737541358385
"7021","ASV_4681_DSQQ01","Disrupted",0.00146048858823529,0.00100589418351132
"7022","ASV_4681_DSQQ01","Intact",0.00164070761111111,0.00112968945553936
"7023","ASV_4682_Unidentified EnvOPS12","Disrupted",0.00310114282352941,0.00186401375440785
"7024","ASV_4682_Unidentified EnvOPS12","Intact",0,0
"7025","ASV_4683_Fulvivirga","Disrupted",0.00308320676470588,0.00243768761296921
"7026","ASV_4683_Fulvivirga","Intact",0.00268081477777778,0.0023860751885154
"7027","ASV_4684_IGN16","Disrupted",0.00374305152941176,0.00176917709798146
"7028","ASV_4684_IGN16","Intact",0,0
"7029","ASV_4685_UBA5623","Disrupted",0.000434017882352941,0.000434017882352941
"7030","ASV_4685_UBA5623","Intact",0.00320756644444444,0.00180585712530752
"7031","ASV_4686_Unidentified Gammaproteobacteria","Disrupted",0.00308990176470588,0.0014939069662408
"7032","ASV_4686_Unidentified Gammaproteobacteria","Intact",0.000520081666666667,0.000520081666666667
"7033","ASV_4687_Unidentified Flavobacteriaceae","Disrupted",0.000898351117647059,0.000490893986014156
"7034","ASV_4687_Unidentified Flavobacteriaceae","Intact",0.00330710561111111,0.0014561033329017
"7035","ASV_4688_Denitromonas","Disrupted",0,0
"7036","ASV_4688_Denitromonas","Intact",0.00215138422222222,0.00177806296659632
"7037","ASV_4689_Lutibacter","Disrupted",0.00302949194117647,0.00167013837984573
"7038","ASV_4689_Lutibacter","Intact",0.00163254644444444,0.00163254644444444
"7039","ASV_468_UBA1844","Disrupted",0.0574643727647059,0.00793666357921031
"7040","ASV_468_UBA1844","Intact",0.0749684871111111,0.0136055476266306
"7041","ASV_4690_IGN16","Disrupted",0,0
"7042","ASV_4690_IGN16","Intact",0.00326194333333333,0.00223850764707323
"7043","ASV_4691_Unidentified Gammaproteobacteria","Disrupted",0,0
"7044","ASV_4691_Unidentified Gammaproteobacteria","Intact",0.00106459344444444,0.00106459344444444
"7045","ASV_4692_Sulfurimonas","Disrupted",0.00352468994117647,0.00198055571967565
"7046","ASV_4692_Sulfurimonas","Intact",0.00186942444444444,0.00186942444444444
"7047","ASV_4693_S5133MH16","Disrupted",0.00114442535294118,0.000783687151378365
"7048","ASV_4693_S5133MH16","Intact",0.00149553955555556,0.00149553955555556
"7049","ASV_4694_Unidentified Desulfobacterales","Disrupted",0.00204829458823529,0.00140252039311679
"7050","ASV_4694_Unidentified Desulfobacterales","Intact",0.00273017177777778,0.00154156005338823
"7051","ASV_4695_GCA-2746365","Disrupted",0.00277962211764706,0.00277962211764706
"7052","ASV_4695_GCA-2746365","Intact",0,0
"7053","ASV_4696_Unidentified Rhodovibrionaceae","Disrupted",0.00309912417647059,0.0021345663093826
"7054","ASV_4696_Unidentified Rhodovibrionaceae","Intact",0,0
"7055","ASV_4697_SFB93","Disrupted",0.00290191835294118,0.00179352897272534
